uid,consent,SII_1,SII_1_other,SII_1_reason,Date,Sow_date,SII_3_1,SII_3_2,SII_4_1,SII_4_2,SII_5,SII_6_1_UREA,SII_6_2_UREA,SII_6_3_UREA,SII_6_4_UREA,SII_7_1_UREA,SII_7_2_UREA,SII_7_3_UREA,SII_6_1_DAP,SII_6_2_DAP,SII_6_3_DAP,SII_6_4_DAP,SII_7_1_DAP,SII_7_2_DAP,SII_7_3_DAP,SII_6_1_MOP,SII_6_2_MOP,SII_6_3_MOP,SII_6_4_MOP,SII_7_1_MOP,SII_7_2_MOP,SII_7_3_MOP,SII_6_1_ZINC,SII_6_2_ZINC,SII_6_3_ZINC,SII_6_4_ZINC,SII_7_1_ZINC,SII_7_2_ZINC,SII_7_3_ZINC,SII_6_1_NPK_202020,SII_6_2_NPK_202020,SII_6_3_NPK_202020,SII_6_4_NPK_202020,SII_7_1_NPK_202020,SII_7_2_NPK_202020,SII_7_3_NPK_202020,SII_6_1_NPK_20200,SII_6_2_NPK_20200,SII_6_3_NPK_20200,SII_6_4_NPK_20200,SII_7_1_NPK_20200,SII_7_2_NPK_20200,SII_7_3_NPK_20200,SII_6_1_NPK_123216,SII_6_2_NPK_123216,SII_6_3_NPK_123216,SII_6_4_NPK_123216,SII_7_1_NPK_123216,SII_7_2_NPK_123216,SII_7_3_NPK_123216,FKT_1,FKT_2,FKT_3
B06V72F2040,Yes,Sowing,,,2018-08-16,2018-06-17,16.0,Bigha,1,Underground water,1,No,,,,,,,Yes,6,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V72F2041,Yes,Sowing,,,2018-08-08,2018-06-09,6.0,Bigha,1,Underground water,1,No,,,,,,,Yes,5,Bag,50 Kilogram,Yes,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,
B06V72F2042,Yes,No sowing,,PAK SARO THATO NATHI MATE NATHI KARYO,2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V73F2044,Yes,Sowing,,,2018-08-09,2018-06-30,18.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,AAPDI MAHITI MUJAB J KAPAS MA UPAYOG KARE CHHE.
B06V73F2046,Yes,Sowing,,,2018-08-16,2018-05-18,3.0,Bigha,1,Rainfall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,NAVI  MAHITI AAPO TO  AMNE KAI KHIYAL  AVE   EK NI  EK J AVE CHE
B06V73F2047,Yes,Sowing,,,2018-08-08,2018-07-19,50.0,Bigha,1,Rainfall,1,Yes,14,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2048,Yes,No sowing,,,2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V73F2049,Yes,Sowing,,,2018-08-10,2018-06-11,22.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2050,No,,,,2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2051,Yes,Sowing,,,2018-08-17,2018-06-13,20.0,Bigha,1,Underground water,1,Yes,400,Kilo,,Yes,,,Yes,140,Kilo,,Yes,,,Yes,800,Kilo,,Yes,,,Yes,3.0,Bag,25 Kilogram,Yes,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2052,Yes,Sowing,,,2018-08-17,2018-06-03,1.0,Acre,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,JAMIN NO REPORT JOYE CHE
B06V73F2055,Yes,Sowing,,,2018-08-08,2018-07-09,4.0,Acre,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2058,Yes,Sowing,,,2018-08-16,2018-06-17,18.0,Bigha,1,Underground water,1,No,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,Yes,8,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2059,Yes,Sowing,,,2018-08-08,2018-07-09,120.0,Bigha,1,Underground water,1,No,,,,,,,Yes,1800,Kilo,,Yes,,,Yes,30,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2060,Yes,Sowing,,,2018-08-17,2018-06-18,30.0,Bigha,1,Underground water,1,No,,,,,,,Yes,15,Bag,50 Kilogram,Yes,,,Yes,8,Bag,50 Kilogram,Yes,,,Yes,50.0,Kilo,,Yes,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,15-20  DIVASE MAHITI AVE   EVU AMARE JOYE
B06V73F2061,Yes,Sowing,,,2018-08-08,2018-06-09,35.0,Bigha,1,Underground water,1,No,,,,,,,Yes,35,Bag,25 Kilogram,Yes,,,Yes,12,Bag,50 Kilogram,Yes,,,Yes,140.0,Kilo,-98.0,Yes,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,NA
B06V73F2062,Yes,Sowing,,,2018-08-18,2018-05-20,30.0,Bigha,1,Underground water,1,No,,,,,,,Yes,20,Bag,50 Kilogram,Yes,,,Yes,5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V73F2064,Yes,Sowing,,,2018-08-16,2018-05-18,22.0,Bigha,1,Underground water,1,No,,,,,,,Yes,10,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,NA
B06V73F2065,Yes,Sowing,,,2018-08-17,2018-05-29,10.0,Acre,1,Underground water,1,No,,,,,,,Yes,10,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2067,Yes,Sowing,,,2018-08-10,2018-05-12,9.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,EK WEEK MA 2/3 VAR MAHITI MOKLO TO SARU
B06V73F2068,Yes,Crop failure,KAPS NO PAK 10 DIVAS RAKHI NE VARSHAAD NATHYO TO PACHI SESAME VAVI DIDHU..,,2018-08-08,2018-07-29,6.0,Bigha,1,Dam,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,Yes,125,Kilo,,Yes,,,,,,,,,,Yes,Useful,
B06V73F2070,Yes,Sowing,,,2018-08-17,2018-06-03,15.0,Bigha,1,Underground water,1,Yes,15,Kilo,,Yes,,,Yes,11,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2071,Yes,Sowing,,,2018-08-17,2018-06-03,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B06V73F2074,Yes,Sowing,,,2018-08-18,2018-06-19,6.0,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2076,Yes,Sowing,,,2018-08-20,2018-06-21,2.5,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2077,Yes,Sowing,,,2018-08-07,2018-05-24,11.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,Yes,100,Kilo,,Yes,,,Yes,10.0,Kilo,,Yes,,,No,,,,,,,Yes,200,Kilo,,No,11,Bigha,,,,,,,,Yes,Useful,
B06V73F2081,Yes,Sowing,,,2018-08-10,2018-06-01,20.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V73F2083,Yes,No sowing,,VARSAD NATHI AETLE VAVETAR J NATHI KARIYU,2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2085,Yes,Sowing,,,2018-08-09,2018-07-04,12.0,Bigha,1,Underground water,1,Yes,2,Bag,50 Kilogram,Yes,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V73F2087,Yes,Sowing,,,2018-08-16,2018-07-01,15.0,Bigha,1,Underground water,1,No,,,,,,,Yes,285,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2088,Yes,Sowing,,,2018-08-16,2018-07-02,10.0,Bigha,1,Rainfall,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2089,Yes,Sowing,,,2018-08-18,2018-06-09,12.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2091,Yes,Sowing,,,2018-08-16,2018-06-17,20.0,Bigha,1,Dam,1,No,,,,,,,Yes,6,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2094,Yes,No sowing,,VARSAD  NTHI ETLE VAVETAR NTHI KRIYU,2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Not useful,NA
B06V74F2096,Yes,Sowing,,,2018-08-17,2018-07-08,8.0,Bigha,1,Dam,1,No,,,,,,,Yes,75,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V74F2097,Yes,No sowing,,,2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2098,Yes,Sowing,,,2018-08-16,2018-06-17,30.0,Bigha,1,Dam,1,No,,,,,,,Yes,7,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2099,Yes,Sowing,,,2018-08-18,2018-07-19,9.0,Bigha,1,Dam,1,No,,,,,,,Yes,2.5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,
B06V74F2100,Yes,Sowing,,,2018-08-16,2018-07-02,17.0,Bigha,1,Dam,1,No,,,,,,,Yes,5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2101,Yes,Sowing,,,2018-08-09,2018-07-10,12.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2103,Yes,Sowing,,,2018-08-18,2018-07-04,10.0,Bigha,1,Surface Irrigation,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,,,,,,,,Yes,Very useful,
B06V74F2104,Yes,No sowing,,VARSAD NTHI ETLE KAPAS NTHI  KARIYO,2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,NA
B06V74F2106,Yes,Sowing,,,2018-08-07,2018-07-08,25.0,Acre,1,Dam,1,No,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2108,Yes,Sowing,,,2018-08-09,2018-07-10,4.0,Bigha,1,Dam,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V74F2109,Yes,Sowing,,,2018-08-17,2018-06-18,5.0,Bigha,1,Rainfall,1,No,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2110,Yes,Sowing,,,2018-08-18,2018-08-15,9.0,Bigha,1,Rainfall,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,Yes,100,Kilo,,Yes,,,,,,,,,,Yes,Very useful,REPORT JOIAE CHHE
B06V74F2114,Yes,Sowing,,,2018-08-17,2018-06-08,6.0,Bigha,1,Dam,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,VARSAD NA THAVA THI KAPAS BALI GAYO CHHE ATYARE TO
B06V74F2116,Yes,Sowing,,,2018-08-09,2018-07-05,8.0,Bigha,1,Dam,1,Yes,2,Bag,45 Kilogram,Yes,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2117,Yes,Sowing,,,2018-08-09,2018-07-20,15.0,Bigha,1,Dam,1,No,,,,,,,Yes,7,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V74F2118,Yes,Sowing,,,2018-08-07,2018-06-08,40.0,Bigha,1,Dam,1,Yes,880,Kilo,,Yes,,,Yes,520,Kilo,,Yes,,,Yes,720,Kilo,,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,GOOD INFORMATION
B06V75F2121,Yes,Sowing,,,2018-08-07,2018-06-08,4.0,Acre,0,,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2123,Yes,Sowing,,,2018-08-10,2018-06-11,6.0,Bigha,1,Underground water,1,Yes,1,Bag,50 Kilogram,Yes,,,Yes,3,Bag,50 Kilogram,Yes,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARI AVE CHE TE PRMANE KHATAR NAKHIU CHE
B06V75F2125,Yes,No sowing,,,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V75F2126,Yes,Sowing,,,2018-08-17,2018-07-03,13.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,MSG THI MAHITI AAVE TO SARU
B06V75F2127,Yes,Sowing,,,2018-08-09,2018-06-10,12.0,Bigha,1,Underground water,1,Yes,5,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,Yes,Very useful,
B06V75F2128,Yes,Sowing,,,2018-08-16,2018-07-02,20.0,Bigha,1,Underground water,1,No,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,NA
B06V75F2129,Yes,Sowing,,,2018-08-10,2018-06-25,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2130,Yes,Sowing,,,2018-08-20,2018-06-01,7.5,Bigha,1,Underground water,1,No,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V75F2131,Yes,Sowing,,,2018-08-09,2018-06-25,10.0,Bigha,1,Underground water,1,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2132,Yes,Sowing,,,2018-08-17,2018-06-18,20.0,Bigha,1,Underground water,1,No,,,,,,,Yes,6,Bag,50 Kilogram,Yes,,,Yes,40,Kilo,,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2133,Yes,Sowing,,,2018-08-18,2018-06-19,15.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2135,Yes,Sowing,,,2018-08-10,2018-06-11,20.0,Bigha,1,Underground water,1,No,,,,,,,Yes,7,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,7,Bag,45 Kilogram,Yes,,,Yes,Very useful,
B06V75F2136,Yes,Sowing,,,2018-08-17,2018-06-18,9.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Useful,
B06V75F2137,Yes,Sowing,,,2018-08-17,2018-07-03,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2138,Yes,Sowing,,,2018-08-10,2018-06-26,6.0,Bigha,1,Underground water,1,Yes,3,Bag,45 Kilogram,Yes,,,Yes,1,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Not useful,MAHITI NATHI JOITI
B06V75F2139,Yes,Sowing,,,2018-08-16,2018-06-27,7.0,Bigha,1,Underground water,1,Yes,65,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,35,Kilo,,Yes,,,Yes,Very useful,
B06V75F2140,Yes,Sowing,,,2018-08-18,2018-06-09,9.0,Bigha,1,Underground water,1,Yes,3,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2141,Yes,No sowing,,PANI NATHI AETLE KAPAS NATHI VAVIYO,2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2142,Yes,Sowing,,,2018-08-16,2018-06-17,12.0,Bigha,1,Underground water,1,No,,,,,,,Yes,6,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V75F2143,Yes,Sowing,,,2018-08-16,2018-05-31,9.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARI AVE CHE
B06V75F2144,Yes,Sowing,,,2018-08-16,2018-05-28,20.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,Yes,Very useful,RATRE 11.30 JE CALL JAYE CHHE TE NA AAVU JOYE
B06V75F2145,Yes,Sowing,,,2018-08-17,2018-06-13,20.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,8,Bag,50 Kilogram,Yes,,,Yes,Very useful,
B06V75F2146,Yes,Sowing,,,2018-08-18,2018-06-19,21.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,Yes,10,Bag,50 Kilogram,Yes,,,Yes,Very useful,
B06V75F2147,Yes,Sowing,,,2018-08-08,2018-05-30,17.0,Bigha,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2153,Yes,Sowing,,,2018-08-18,2018-06-04,5.0,Bigha,1,Underground water,1,No,,,,,,,Yes,1,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Not useful,MAHITI KYARE PAN NATHI SAMBHADTA
B06V76F2155,Yes,Sowing,,,2018-08-08,2018-05-25,5.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARI CHE
B06V76F2156,Yes,Sowing,,,2018-08-16,2018-06-17,4.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2157,Yes,Sowing,,,2018-08-17,2018-06-03,24.0,Bigha,1,Underground water,1,No,,,,,,,Yes,12,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,"REPORT NATHI MALIYO,MARO TIME BAGADI NE KHETAR GAYA ANE KHARA BAPORE NAMUNO LEVA GYA HATA ANE MNE REPORT NATHI MALIYO TMARI MAHITI SU KAM NI,TIME MUJAB REPRT NA MALE TO."
B06V76F2158,Yes,Sowing,,,2018-08-09,2018-06-25,18.0,Bigha,0,,1,No,,,,,,,Yes,20,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2159,Yes,Sowing,,,2018-08-17,2018-06-08,7.0,Bigha,1,Underground water,1,No,,,,,,,Yes,3,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,
B06V76F2161,Yes,Sowing,,,2018-08-10,2018-06-05,4.0,Bigha,1,Underground water,1,Yes,1.5,Bag,50 Kilogram,Yes,,,Yes,1,Bag,50 Kilogram,Yes,,,Yes,30,Kilo,,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARI CHE PN TEMNE MAHITI NI PRMANE KHATAR NAKHIU CHE PN AMUK CHOD NO VIKASH NTHI THAYO
B06V76F2163,Yes,Sowing,,,2018-08-18,2018-06-19,6.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2164,Yes,Sowing,,,2018-08-08,2018-06-09,7.0,Bigha,1,Underground water,1,Yes,2,Bag,45 Kilogram,Yes,,,Yes,49,Kilo,,Yes,,,Yes,2,Bag,45 Kilogram,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2166,Yes,Sowing,,,2018-08-07,2018-06-08,6.5,Bigha,1,Underground water,1,No,,,,,,,Yes,110,Kilo,,Yes,,,Yes,85,Kilo,,Yes,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARIJ CHHE
B06V76F2167,Yes,Sowing,,,2018-08-18,2018-05-20,25.0,Bigha,1,Underground water,1,No,,,,,,,Yes,13,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2168,Yes,No sowing,,PANI NATHI MATE,2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,BAHU PHONE NA AAVE TO SARU
B06V76F2169,Yes,Sowing,,,2018-08-16,2018-06-27,15.0,Bigha,1,Underground water,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,KAPAS NO VIKAS NA ATKE ENA MATE  MADAT KARO TO SARU
B06V76F2170,Yes,Sowing,,,2018-08-10,2018-06-11,25.0,Bigha,1,Underground water,1,Yes,4,Bag,45 Kilogram,Yes,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI SARI CHE
B06V76F2172,Yes,Sowing,,,2018-08-18,2018-06-19,10.0,Bigha,1,Underground water,1,Yes,4,Bag,50 Kilogram,Yes,,,Yes,5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V76F2173,Yes,Sowing,,,2018-08-20,2018-07-01,4.0,Bigha,1,Underground water,1,No,,,,,,,Yes,40,Kilo,,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Useful,50 RUPIYA NU BALANCE NATHI AAVIYU KIDHU HATU KARAI AAPVANU.
B06V77F2182,Yes,Sowing,,,2018-08-08,2018-06-09,7.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V77F2183,Yes,Sowing,,,2018-08-18,2018-05-20,10.0,Bigha,1,Underground water,1,No,,,,,,,Yes,2,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V77F2186,Yes,Sowing,,,2018-08-10,2018-06-26,6.0,Acre,1,Underground water,1,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,MAHITI KHUB SARI AVE CHE
B06V77F2193,Yes,Sowing,,,2018-08-17,2018-06-03,12.0,Bigha,1,Underground water,1,No,,,,,,,Yes,4,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Very useful,
B06V77F2194,Yes,Sowing,,,2018-08-07,2018-06-08,8.25,Bigha,1,Underground water,1,Yes,1,Bag,50 Kilogram,Yes,,,Yes,3.5,Bag,50 Kilogram,Yes,,,No,,,,,,,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat useful,THODI VADHARE SARI RITE MAHITI AAPO TO SARU HAL JE UPIYOGI MAHITI HOI EJ MOKLO
