uid,reject_why,consent,consent_no,cultivated_cotton,reported_area_bigha,reported_cotton_area,irrigation_el,harvested_cotton,number_harvests,yield_kg,nonsurveyed_plots,harv_nsplot,harv_all_nsplot_kg,aplots_count,harv_aplot,harv_all_aplot_kg,harv_total_kg,selling_cotton,cotton_sales,cotton_sold_kg,unsold_cotton,storage_locations,storage_own_house,storage_own_godown,storage_neighbor_godown,storage_market_warehouse,storage_other,storage_dk,other_storage_location,planned_sale_time_1,planned_sale_time_2,planned_sale_time_3,planned_sale_time_4,cotton_stored_kg,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6_1,knowledge_6_2,knowledge_6_3,knowledge_6_4,knowledge_6_5,knowledge_6_1_1,knowledge_6_2_1,knowledge_6_3_1,knowledge_6_4_1,knowledge_6_5_1,knowledge_7_1,knowledge_7_2,knowledge_7_3,knowledge_7_4,knowledge_7_5,knowledge_7_6,knowledge_7_7,knowledge_7_8,knowledge_7_9,knowledge_7_10,info_tv,info_mobile_phone,info_gov_extension,info_ngo,info_farmers,info_agro_shops,info_traders,info_radio,info_krushi_mela,info_newspaper,info_other,other_info_source,trust_tv,trust_mobile_phone,trust_gov_extension,trust_ngo,trust_farmers,trust_agro_shops,trust_traders,trust_radio,trust_krushi_mela,trust_newspaper,trust_other,primary_info_source,other_primary_source,phone_info_sources,phone_info_kt,phone_info_iffco_kisaan,phone_info_reliance_foundation,phone_info_local_kvk,phone_info_dk,phone_info_other,other_phone_info,call_frequency,days_called,phone_service_start,willingness_to_experiment,experimented_2018,experiments_2018,expriment_bore_well,expriment_new_fertilizer,experiment_fert_quantity,experiment_pesticide,experiment_machinery,experiment_intercropping,experiment_seed_variety,experiment_drip_irrigation,experiment_organic,experiment_land_prep,experiment_new_crop,experiment_fencing,experiment_other,experiment_dk,experiment_refuse,other_experiment,exp_reason,exp_reason_observation,exp_reason_gov,exp_reason_subsidy,exp_reason_rec,exp_reason_info_source,exp_reason_self,exp_reason_other,exp_reason_dk,exp_reason_refuse,other_exp_reason,starttime,total_sale_revenue,expected_storage_revenue,total_sold_stored,mapped_surveyed_plot,consent_mapping,cotton_partial,mapping_complete,form_merge
B06V71F2013,,Yes,,Yes,,8.0,No,Yes,1.0,160.0,2.0,Yes,1100.0,,No,0.0,1260.0,Yes,1.0,1260.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,Yes,No,No,,,,,,No,No,Yes,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,low,low,,,medium,high,,,medium,,,,Potana anubhav thi,.d,No,No,No,No,Yes,No,,Once a month,8,Before 2018,would try it after observing others and/or learning from other sources,Yes,8,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,4,No,No,No,Yes,No,No,No,No,No,,,1163.0,,1260.0,Yes,Yes,No,Yes,matched (3)
B06V72F2021,,Yes,,No,,,,,,,1.0,Yes,4600.0,,No,0.0,4600.0,Yes,3.0,4600.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,Yes,No,,,high,,,very high,,,,,medium,,,Self,2,No,Yes,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235.0,,4600.0,Yes,Yes,No,Yes,matched (3)
B06V72F2029,,Yes,,Yes,,4.0,Yes,Yes,2.0,700.0,0.0,No,0.0,,No,0.0,700.0,Yes,1.0,700.0,No,,,,,,,,,,,,,0.0,,,DAP,Sulphur fertilizer,,No,Yes,No,No,No,,at the time of sowing with Basal fertilizers,,,,No,Yes,No,No,No,,30 days after sowing,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very low,,,low,,,,,,,other farmers,,.o,No,No,No,No,No,Yes,AoStar,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.0,,700.0,Yes,Yes,No,Yes,matched (3)
B06V72F2031,,Yes,,Yes,,2.5,Yes,Yes,3.0,1500.0,1.0,No,0.0,,No,0.0,1500.0,Yes,3.0,1500.0,No,,,,,,,,,,,,,0.0,,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,,very low,,,,very high,very high,,,,,,other farmers,,,,,,,,,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.0,,1500.0,Yes,Yes,No,Yes,matched (3)
B06V72F2033,,Yes,,Yes,,8.0,Yes,Yes,2.0,2080.0,1.0,No,0.0,,No,0.0,2080.0,Yes,2.0,2080.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),20-20-20,,,Yes,Yes,No,No,No,30 days after sowing,30 days after sowing,,,,Yes,Yes,No,Yes,No,30 days after sowing,30 days after sowing,,30 days after sowing,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,low,,,medium,medium,,,,,,none of these,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0,,2080.0,Yes,Yes,No,Yes,matched (3)
B06V72F2034,,Yes,,Yes,,3.0,Yes,Yes,2.0,1600.0,0.0,No,0.0,,No,0.0,1600.0,Yes,2.0,1600.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),20-20-20,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,,,medium,,,,,,,,,,,Potani rite,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,,1600.0,Yes,Yes,No,Yes,matched (3)
B06V72F2036,,Yes,,No,,,,,,,1.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,Nitrogen,Murate of Potash (MOP),DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,,low,,,,high,high,,,very high,low,,,Self,,,,,,,,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B06V72F2038,,Yes,,Yes,,28.0,Yes,Yes,3.0,6000.0,3.0,No,0.0,,No,0.0,6000.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,Does not plan to sell,,,,6000.0,Nitrogen,Murate of Potash (MOP),DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,Yes,Yes,No,No,,at the time of sowing with Basal fertilizers,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,No,Yes,No,No,No,No,No,,medium,high,,,,medium,,,,,,,Self,1,Yes,No,No,No,No,No,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,6000.0,Yes,Yes,Yes,Yes,matched (3)
B06V72F2040,,Yes,,Yes,,25.0,Yes,Yes,2.0,5000.0,3.0,No,0.0,,No,0.0,5000.0,Yes,2.0,5000.0,No,,,,,,,,,,,,,0.0,Nitrogen,,20-20-20,Ammonium Sulphate/SSP/Gypsum/Chirodi,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,No,No,30 days after sowing,30 days after sowing,,,,Yes,Yes,No,No,No,30 days after sowing,30 days after sowing,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,high,very high,,,very high,very high,,,,,,other farmers,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0,,5000.0,Yes,Yes,No,Yes,matched (3)
B06V72F2041,,Yes,,Yes,17.0,6.0,Yes,Yes,3.0,2400.0,2.0,No,0.0,1.0,No,0.0,2400.0,Yes,3.0,2400.0,No,,,,,,,,,,,,,0.0,,,DAP,,Sulphur fertilizer,Yes,Yes,No,No,No,30 days after sowing,multiple times through the season,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,high,,,medium,low,,,,,,,Self,.d,No,No,No,No,Yes,No,,Once a week,8,Since March/Holi 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.0,,2400.0,Yes,Yes,Yes,Yes,matched (3)
B06V72F2042,,Yes,,Yes,7.0,7.0,Yes,Yes,1.0,1200.0,2.0,Yes,1400.0,,No,0.0,2600.0,Yes,2.0,2600.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,No,No,No,No,30 days after sowing,,,,,Yes,No,No,No,No,30 days after sowing,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,medium,medium,,,medium,medium,,,,,,none of these,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,Yes,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,5 .o,No,No,No,No,Yes,No,Yes,No,No,Soil report na adhare,,2000.0,,2600.0,Yes,Yes,No,Yes,matched (3)
B06V73F2044,,Yes,,Yes,20.0,17.0,Yes,Yes,2.0,4000.0,1.0,No,0.0,,No,0.0,4000.0,Yes,2.0,4000.0,No,,,,,,,,,,,,,0.0,,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,No,,No,No,30 days after sowing,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,high,low,,,,,,,Report,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,5,No,No,No,No,Yes,No,No,No,No,,,2310.0,,4000.0,Yes,Yes,No,Yes,matched (3)
B06V73F2046,,Yes,,Yes,,3.0,Yes,Yes,2.0,480.0,1.0,Yes,2460.0,,No,0.0,2940.0,Yes,3.0,2940.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Sulphur fertilizer,Yes,No,Yes,No,No,30 days after sowing,,30 days after sowing,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,,medium,medium,,,medium,medium,,,medium,medium,,other farmers,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,,2940.0,Yes,Yes,No,Yes,matched (3)
B06V73F2048,,Yes,,No,,,,,,,3.0,Yes,6100.0,,No,0.0,6100.0,Yes,3.0,6100.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Ammonium Sulphate/SSP/Gypsum/Chirodi,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,,medium,low,,,medium,very low,,,,medium,,,Self,1,Yes,No,No,No,No,No,,,,,would try it immediately,Yes,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,5,No,No,No,No,Yes,No,No,No,No,,,3331.0,,6100.0,Yes,Yes,No,Yes,matched (3)
B06V73F2049,,Yes,,Yes,,25.0,Yes,Yes,2.0,3500.0,0.0,No,0.0,,No,0.0,3500.0,Yes,4.0,3500.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,DAP,Sulphur fertilizer,Yes,Yes,No,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,No,Yes,No,No,No,No,No,,high,high,,,,medium,,,,,,,Potana anubhav thi,.d,No,No,No,No,Yes,No,,,.d,Since Sankaranti/ Jan 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620.0,,3500.0,Yes,Yes,No,Yes,matched (3)
B06V73F2050,,Yes,,No,,,,,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,.,low,medium,,,very high,very low,,,low,,,,Self,.d,No,No,No,No,Yes,No,,More than once a week,8,Since March/Holi 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B06V73F2051,,Yes,,Yes,22.5,19.0,Yes,Yes,3.0,5000.0,0.0,No,0.0,,No,0.0,5000.0,Yes,3.0,5000.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,medium,,,high,,,,,,,,Report  adhare,1,Yes,No,No,No,No,No,,,.,,would try it immediately,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,.o,No,No,No,No,No,No,Yes,No,No,Report adhare,,2675.0,,5000.0,Yes,Yes,No,Yes,matched (3)
B06V73F2052,,Yes,,Yes,1.0,1.0,Yes,Yes,2.0,140.0,2.0,Yes,420.0,,No,0.0,560.0,Yes,1.0,560.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),20-20-20,Sulphur fertilizer,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,,,,,,high,high,,,high,high,,other farmers,,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,,560.0,Yes,Yes,No,Yes,matched (3)
B06V73F2055,,Yes,,Yes,,12.5,Yes,Yes,3.0,3120.0,1.0,Yes,500.0,,No,0.0,3620.0,Yes,3.0,3620.0,No,,,,,,,,,,,,,0.0,,,,,Sulphur fertilizer,Yes,Yes,Yes,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,30 days after sowing,,,No,Yes,No,No,No,,30 days after sowing,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,,very high,,,very high,very high,,,high,,,,Mitr k saga sambdhi,.o,No,No,No,No,No,Yes,Mitr k saga sambdhi,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,3620.0,Yes,Yes,No,Yes,matched (3)
B06V73F2058,,Yes,,Yes,,10.0,Yes,Yes,4.0,4140.0,2.0,Yes,4000.0,,No,0.0,8140.0,Yes,3.0,8140.0,No,,,,,,,,,,,,,0.0,,,20-20-20,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,Yes,No,No,No,,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,,,,,,very high,low,,,,,,,Self,,,,,,,,,,,,would try it immediately,Yes,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,1,Yes,No,No,No,No,No,No,No,No,,,3330.0,,8140.0,Yes,Yes,No,Yes,matched (3)
B06V73F2059,,Yes,,Yes,50.0,25.0,Yes,Yes,1.0,7000.0,7.0,Yes,37400.0,,No,0.0,44400.0,Yes,4.0,44400.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,Sulphur fertilizer,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,Yes,Yes,Yes,30 days after sowing,at the time of sowing with Basal fertilizers,,at the time of sowing with Basal fertilizers,at the time of sowing with Basal fertilizers,Yes,Yes,Yes,Yes,Yes,30 days after sowing,at the time of sowing with Basal fertilizers,,at the time of sowing with Basal fertilizers,at the time of sowing with Basal fertilizers,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,,other farmers,,.o,No,No,No,No,No,Yes,Whatsup ma thi app dwarw,,.,,would try it after observing others and/or learning from other sources,Yes,2 4,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,5 .o,No,No,No,No,Yes,No,Yes,No,No,Soil report na adhare,,4155.0,,44400.0,,,,,master only (1)
B06V73F2060,,Yes,,Yes,,30.0,Yes,Yes,4.0,15600.0,3.0,Yes,14000.0,2.0,Yes,20500.0,50100.0,Yes,5.0,50100.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,No,Yes,No,at the time of sowing with Basal fertilizers,at the time of sowing with Basal fertilizers,,30 days after sowing,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,very low,very low,,very low,low,very low,,,very low,,,other farmers,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605.0,,50100.0,Yes,Yes,No,Yes,matched (3)
B06V73F2061,,Yes,,Yes,,35.0,Yes,Yes,2.0,5000.0,1.0,No,0.0,,No,0.0,5000.0,Yes,1.0,5000.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,No,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,medium,very low,,,high,low,,,high,,,,Self,.d,No,No,No,No,Yes,No,,Once every few months,8,Since March/Holi 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,5000.0,Yes,Yes,,Yes,matched (3)
B06V73F2062,,Yes,,Yes,14.0,9.0,Yes,Yes,3.0,4800.0,1.0,Yes,5000.0,,No,0.0,9800.0,Yes,3.0,9800.0,No,,,,,,,,,,,,,0.0,Nitrogen,NPK grade fertilizer,DAP,Sulphur fertilizer,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,medium,high,,,high,medium,,,low,,,other farmers,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.0,,9800.0,Yes,Yes,Yes,Yes,matched (3)
B06V73F2064,,Yes,,Yes,10.0,10.0,Yes,Yes,3.0,4000.0,1.0,Yes,2800.0,,No,0.0,6800.0,Yes,3.0,6800.0,No,,,,,,,,,,,,,0.0,,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,low,,,high,low,,,,,,,Self,.d,No,No,No,No,Yes,No,,More than once a week,8,Since March/Holi 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280.0,,6800.0,Yes,Yes,No,Yes,matched (3)
B06V73F2065,,Yes,,Yes,40.0,10.0,Yes,Yes,3.0,4000.0,1.0,No,0.0,2.0,Yes,16300.0,20300.0,Yes,2.0,20300.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,Sulphur fertilizer,Yes,Yes,,Yes,No,30 days after sowing,multiple times through the season,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,high,low,,,,,,,Self,.d,No,No,No,No,Yes,No,,Once every two weeks,.d,Since March/Holi 2018,would try it after observing others and/or learning from other sources,Yes,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,.o,No,No,No,No,No,No,Yes,No,No,Agro ni bhalaman,,2250.0,,20300.0,Yes,Yes,Yes,Yes,matched (3)
B06V73F2067,,Yes,,Yes,,18.0,Yes,Yes,2.0,3000.0,1.0,Yes,600.0,,No,0.0,3600.0,Yes,2.0,3600.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,Sulphur fertilizer,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,medium,medium,,medium,medium,medium,,,medium,medium,,,Potana anubhav thi,.d,No,No,No,No,Yes,No,,,.d,Since March/Holi 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,3600.0,Yes,Yes,No,Yes,matched (3)
B06V73F2068,,Yes,,Yes,6.5,6.5,Yes,No,,,1.0,Yes,3600.0,,No,0.0,3600.0,Yes,4.0,3600.0,No,,,,,,,,,,,,,0.0,,,DAP,Sulphur fertilizer,none,Yes,Yes,No,No,No,30 days after sowing,30 days after sowing,,,,Yes,Yes,No,No,No,30 days after sowing,30 days after sowing,,,,No,No,Yes,No,Yes,Yes,No,No,No,No,No,.,,,medium,,medium,very high,,,,,,none of these,,,,,,,,,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,,3600.0,Yes,Yes,No,Yes,matched (3)
B06V73F2070,,Yes,,Yes,,16.0,Yes,Yes,3.0,6100.0,0.0,No,0.0,,No,0.0,6100.0,Yes,3.0,6100.0,No,,,,,,,,,,,,,0.0,Nitrogen,,,Ammonium Sulphate/SSP/Gypsum/Chirodi,,Yes,No,Yes,No,No,at the time of sowing with Basal fertilizers,,,,,Yes,No,Yes,No,No,30 days after sowing,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,low,very high,,medium,very low,very low,,,very low,,,none of these,,.o,No,No,No,No,No,Yes,Junagadh krushi,,,,would try it immediately,Yes,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,5,No,No,No,No,Yes,No,No,No,No,,,3032.0,,6100.0,Yes,Yes,No,Yes,matched (3)
B06V73F2071,,Yes,,Yes,,8.0,Yes,Yes,4.0,3000.0,0.0,No,0.0,,No,0.0,3000.0,Yes,2.0,3000.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),20-20-20,,,Yes,No,Yes,No,No,30 days after sowing,,30 days after sowing,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,,low,,,very low,low,,,medium,,,mobile phone based information,,.d,No,No,No,No,Yes,No,,More than once a week,.d,Since March/Holi 2018,would try it immediately,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,5 .o,No,No,No,No,Yes,No,Yes,No,No,Soil report,,2200.0,,3000.0,Yes,Yes,No,Yes,matched (3)
B06V73F2072,,Yes,,Yes,,15.0,Yes,Yes,3.0,3700.0,0.0,No,0.0,,No,0.0,3700.0,Yes,3.0,3700.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,No,Yes,No,No,No,,at the time of sowing with Basal fertilizers,,,,No,Yes,No,No,No,,30 days after sowing,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,high,very high,,,very low,very low,,,low,,,mobile phone based information,,.d,No,No,No,No,Yes,No,,Once a week,8,Since March/Holi 2018,would try it after observing others and/or learning from other sources,Yes,3,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,.o,No,No,No,No,No,No,Yes,No,No,Soil report,,2887.0,,3700.0,Yes,Yes,No,Yes,matched (3)
B06V73F2074,,Yes,,Yes,,6.0,Yes,Yes,3.0,1400.0,1.0,Yes,2600.0,,No,0.0,4000.0,Yes,3.0,4000.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,No,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,,medium,low,,,very high,high,low,,,,,agro dealers,,2 .o,No,Yes,No,No,No,Yes,Agro star,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385.0,,4000.0,Yes,Yes,No,Yes,matched (3)
B06V73F2076,,Yes,,Yes,,3.0,Yes,Yes,3.0,900.0,1.0,No,0.0,,No,0.0,900.0,Yes,3.0,,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Sulphur fertilizer,Yes,No,Yes,No,No,30 days after sowing,,at the time of sowing with Basal fertilizers,,,Yes,No,Yes,No,No,30 days after sowing,,at the time of sowing with Basal fertilizers,,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,,medium,,,,medium,medium,,,,,,agro dealers,,,,,,,,,,,,,would try it after observing others and/or learning from other sources,Yes,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,1,Yes,No,No,No,No,No,No,No,No,,,1145.0,,,Yes,Yes,No,Yes,matched (3)
B06V73F2077,,Yes,,Yes,11.0,11.0,Yes,Yes,3.0,4400.0,1.0,No,0.0,1.0,Yes,3000.0,7400.0,Yes,3.0,3400.0,Yes,2,No,Yes,No,No,No,No,,,April,,,4000.0,Nitrogen,,DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,No,No,No,30 days after sowing,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,.,,medium,,,high,,,,,,,,Self,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505.0,1250.0,7400.0,Yes,Yes,No,Yes,matched (3)
B06V73F2081,,Yes,,Yes,30.0,20.0,Yes,Yes,2.0,5000.0,1.0,Yes,1600.0,,No,0.0,6600.0,Yes,3.0,6600.0,No,,,,,,,,,,,,,0.0,,Murate of Potash (MOP),,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,No,No,,30 days after sowing,,,,No,Yes,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,.,,medium,,,high,medium,,,,,,none of these,,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.0,,6600.0,Yes,Yes,Yes,Yes,matched (3)
B06V73F2083,,Yes,,Yes,13.5,13.5,Yes,Yes,1.0,800.0,1.0,Yes,300.0,2.0,Yes,3700.0,4800.0,Yes,2.0,4800.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,Sulphur fertilizer,Yes,Yes,Yes,Yes,,30 days after sowing,at the time of sowing with Basal fertilizers,,,,Yes,Yes,Yes,,,,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,very low,very low,,medium,high,very low,,,very low,very low,,none of these,,.o,No,No,No,No,No,Yes,Rajokot thi ane junagadh thi ave,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,4800.0,Yes,Yes,No,Yes,matched (3)
